movie,user_review_permalink,user_review
My Neighbor Totoro,https://www.imdb.com/review/rw1713718/,"I watched this movie when I was a kid, and while it never caught my attention as I do other commercial movies, I think it had a quiet and subtle effect on me over the years. Sometimes I think about that film, but I never knew why. So, after watching it again as an adult I realized why this movie stay within me: Totoro is a rare film that manages to capture the essence of a child's emotions and vision without being filtered through the adult's tendency to editorialize it, to insert a moral judgment, or to sugar coat it. Mei's behavior is naked, showing raw happiness as well as anger. Her movements are strong and her voice fierce, she thinks she lives in a world without limitations and not binded by adult's notion of etiquette. Satsuki is at a crossroads between adulthood and what remains of her innocence, we see her anxieties and we identify the world of the movie through her eyes. Totoro's physical characteristic is actually menacing and otherworldly, and our first impression of him (through the girls' eyes) is a natural mix of fear and amazement... the same reaction any human would have when confronting something foreign. But then something magical happens: Totoro moves and behaves just like Mei. We identify with this raw, pure energy of joy and imagination. That Studio Ghibli managed to express this idea visually, through character design, storytelling, and animation, is a rare and special accomplishment. This effect cannot be described during a script meeting with a committee of marketing execs.A typical American studio would be worried about presenting its main character as frightening, would redesign Totoro as a ""cuter"" character as a safe strategy, and would certainly make the father more of a one-dimensional, stereotypical ""adult"" character for dramatic purposes.But in this movie, we see the background story of the characters by deceptively simple closeup shot of the pebbles in the stream, or the details of the bathtub.But the most telling moment of the movie is actually early on: when the girls tried to push down the rotting wooden support of the house. At first only playing around, they then gave a serious effort to try to bring it down. But it doesn't fall. Seeing that the support stays, they simply move on. That establishes the tone and the world they inhabit: Life is unpredictable. Adults must learn to expect the worst to happen in order to deal daily with the real world. But the child has not yet fully learned this skill, so through their eyes, we see what we were, and what was important to us, long buried but not forgotten.Kids should see this movie as an alternative to the shallow mainstream entertainment. Whether they like it or not is irrelevant; its lasting impact is worth more that the toy of the month. Adults should see this movie to re-look at themselves and what they were, who they are now, and what they want to become. It doesn't preach anything, it's a simple story that you will enjoy when you can stop and have time for yourself and for the people you care about."
My Neighbor Totoro,https://www.imdb.com/review/rw2062650/,"This culturally significant Kodomo anime has become one of the most endeared of all family films without ever having been much popularized or sponsored, which is a testament to its magic. This is one of the tenderly hand-crafted works of Hayao Miyazaki, perhaps the greatest of the Japanese animators, yet his collaborator at the Ghibli Studios, Isao Takahata, who fashioned Grave of the Fireflies, may be his rival. Miyazaki has not until quite lately used computers to animate his films. They are drawn a frame at a time, the time-honored way, with the master himself providing tens of thousands of the frames.Miyazaki's films are in particular viscerally entrancing, using a watercolor look for the backgrounds and working within the unique anime tradition of characters with big round eyes and mouths that can be as minute as a fleck or as enormous as a cave. They also have an spontaneous authenticity in the way they mind minutiae.The movie tells the story of two young sisters who share a wonderful bond. As it opens, their father is driving them to their new house, near a boundless forest. Their mother, who is ill, has been moved to a hospital in this community. Now think about that. The film is about two girls, not two boys or a boy and a girl, as all American cartoon films would be. It has a resolute and loving father, in contradiction to the recent Hollywood affinity for selfish or absent fathers. Their mother is sick: Does sickness happen in American family cartoons?A neighbor boy later tells them their new house is haunted. But not haunted in the American sense, with ghosts or forbidding creations. When the girls let light into the shadow, they get just a peek of little black fuzzy dots scampering to refuge. ''Probably just dust bunnies,'' says their father, but there is an old nanny who has been employed to look after them, and she suggests that they are ''soot sprites,'' which like empty houses, and will pack up and leave when they hear laughter. Perhaps I'm reading too much in, but during this scene, I feel like I caught a brief reference to Ingmar Bergman's Through a Glass Darkly, as one sister stares transfixed at a crack in the wall.Assent to how the father composedly receives their account of arcane critters. Are sprites and totoros for real? They surely do in the minds of the girls. So do other hilarious beasts, such as the Cat Bus, which bustles through the forest on eight fast paws, its big eyes working as headlights. Instead of letting the children be scared of hauntings and the soundness of their own minds, the elders teach them to like and enjoy it all. They go along with it rather than irrationally making them feel silly.While it's not necessarily clear whether or not the adults actually consider them, not once does Miyazaki trot out the relic children's literature adage of The Adults Who Think The Child Is A Liar, So Child Is Going To Have To Save The World Without Them. This welcoming approach to accustomed Japanese spirit-creatures imparts a telling distinction between our two cultures. In America, there must always be something to fear, always a scapegoat, always something or someone to antagonize. No matter how equally violent or aggressive the history is of Japan, they do not thrive on fear factors. It is a beacon of great hope and pleasure to me that family films are the rudimentary place where cultural difference is easiest to discern in the movies.My Neighbor Totoro is made of existence, location and expedition, not on rivalry and danger. This is made crystal in the engrossingly extensive sequences involving totoros, which actually are not Japanese myth, but were indeed created by Miyazaki specifically for this movie. In these sequences, Miyazaki gets no mileage out of any trite ideas about the dark and dreadful forest. It's only nature. Is the film sometimes corny and absurd? Yes, but it knows when to be quiet and real.One of the funniest scenes I think I've ever seen on film occurs when the girls go to meet their father's bus. But the hour grows late and the woods grow dark. Without a sound, matter-of-factly, the giant totoro joins them at the bus stop, standing to one side as if it's been there the whole time. It starts to rain. The girls have umbrellas, and give one to the totoro, who is fascinated by the raindrops on the umbrella, and jumps up and down to render free a downrush of drops from the trees. Watch how coolly and constructively the scene has been handled, with the night, the forest, the lateness of the father seen as a circumstance, not an omen. The movie needs no villains. I remember that Winnie the Pooh also had no evil characters at first, but that in its new American version evil weasels have been interposed into his benevolent setting.But it would never have won its worldwide audience simply owing to its fuzzy heart. It is also full of mortal humor in the manner in which it perceives the two exceptionally authentic, realistic little girls, and I refer to their characterizations, not their physicality. It is side- splitting in the scenes involving the totoro, and in the scenes with the ridiculous Cat Bus. It is a little tearful, a little hair-raising, a little out of the blue and a little enlightening, just like life itself. The film expresses a refreshing ideology with Miyazaki later deepens and defines in his more recent films. Look at the minimal amount of external things in these girls' lives, or their father's, or the nanny's. Their story exists as a situation rather than a plot, and suggests that the uncertainty of life and the makeshifts of invention afford all the enterprising escapades one needs."
My Neighbor Totoro,https://www.imdb.com/review/rw1747075/,"I absolutely agree with Roger Ebert who called ""My Neighbor Totoro"", ""One of the most beloved of all family films"". Its colorfully bright and sparkling animation is enchanting. It is incredibly realistic and at the same time makes us along with two main characters, the young sisters ready for a miracle to happen any minute. The gentle story is touching, uplifting, funny, and tender without being overly sentimental or didactic. The film takes place in the early 50s, when 10-year-old Satsuki and her baby sister, curious and energetic 4-year-old Mei spend one summer in an old house in the country side with their University professor father while their mother recovers from a serious illness in the nearby hospital. The great master Hayao Miyazaki remembers well what it is like to be a child, to see magic in the everyday life and be always ready to encounter it. This ability usually disappears as the child becomes adult but it stays forever in a few chosen, and they become the visionary Artists - just like Miyazaki himself. The film is partially autobiographical for the writer/director/storyboard artist. ""When Miyazaki and his brothers were children, his mother suffered from spinal tuberculosis for nine years, and spent much of her time hospitalized. It is implied, yet never revealed in the film, that Satsuki and Mei's mother also suffers from tuberculosis. He once said the film would have been too painful for him to make if the two protagonists were boys instead of girls."" (From the IMDb film trivia)Totoro of the title is an adorable funny blue forest spirit who lives in the nest beneath a huge tree and makes the trees grow and the winds blow. Totoro becomes the friend and protector of the sisters and one day he sends them on the bus journey that is like nothing they and the viewers could ever imagine. I wish I could ride that cat bus. What a wild and kind imagination an artist should have to create it. How much happier we all are knowing that Hayao Miyazaki exists and makes his amazing films at the Studio Ghibli for which King Totoro is the mascot."
My Neighbor Totoro,https://www.imdb.com/review/rw3383592/,"It pains me to give it an average rating, but the fact that I wanted more of it proves that I was enjoying what we got before it came to an abrupt end. I was certain that I had accidentally hit the chapter skip button my remote, but nope, I did indeed watch the whole movie.It's summer 1955 and very cute and curious 4-year-old Mei and her sister Satsuki move out into the country with their dad while their mother is in hospital. The creaky, dusty old house that they move into appears to be hot spot for forest spirits and magical creatures. As with all Hayao Miyazaki movies there is a heavy theme of nature being beautiful and the Earth being precious but where is the story?Mei soon meets ""Totoro"" a giant cat/rabbit thing, who does...pretty much nothing. Totoro is barely IN the movie. I've seen pictures of him for years, I even carry around a Totoro satchel at work. I assumed that the movie would be filled with their wondrous discoveries, summertime adventures, and, y'know, some kind of PLOT! But nope. He's barely in it. Seriously, where is the rest of this film? I assume all those picture I saw were merely fan art and not stills from the actual film.At one point Mei runs off to find her mother but gets lost on her way to the hospital. Satsuki enlists Totoro to help her and he summons the Catbus to locate Mei and take them both to the hospital and the film ends there. That's it! My jaw was on the floor when the credits began to roll, and not in a good way.The animation is simply beautiful and is the perfect antidote to the ostentatious horror of modern CGI animated movies, the kids are cute, and Totoro (all 2 minutes he has on screen) is one of the most huggable characters ever created, but I am sorry I have to rate this on the lower rung of Miyazaki movies. There should have been more to this."
My Neighbor Totoro,https://www.imdb.com/review/rw1173276/,"Like all Miyazaki films, this one is absolutely sacred. Some parts are reminiscent of Laputa: Castle in the Sky and Spirited Away (and Alice in Wonderland by extension), but Totoro stands out as probably the most unique of them all.The premise is nice and simple, which works brilliantly because the plot is established as a foundation without hindering the experience of the movie itself. The viewer is allowed unrestricted access and exploration of the messages offered by the film.In addition, Totoro is not bound by any rules of traditional storytelling. Instead, it presents occurrences that touch on a fundamental human level that is so deep and profound that it will have you feeling a range of emotions. There are so many layers to this movie, each one meaningful and special. From community building to the love of a family to sibling relationships to facing the unknown; everyone can take away something personal from this movie.Perhaps the most sacred aspect of the film, however, is that it reminds us that life is magical. Not all of us have a neighbor like Totoro, but we are all fortunate in different ways. Each of us has something to treasure, something that brings joy and comfort.Totoro is special in that it frees the viewer to be a child again and to contemplate the world through a perspective that we have perhaps forgotten. Everything is new and interesting and beautiful, from a crumbling porch to an acorn seed. We live in a magical world, and it is definitely worth taking the time to appreciate this."
My Neighbor Totoro,https://www.imdb.com/review/rw1054721/,"Miyazaki's My Neighbor Totoro is a film that should be able to put a smile on any viewers face, and without a doubt, it'll take you on one of the most whimsical and fantastic journey's ever.My Neighbor Totoro is a story that definitely something children can relate with, as i watched this with someone, they immediately paused the film and asked if this reminded me of being 4 years old again. This film really connects with people. But it's far from a quality nostalgia piece, it's well animated, beautiful, avoids cliché stereotypes (from both typical of the Anime genre and Children's Fantasy films), and is beautifully filmed (see scenes such as the girls waiting for the bus with Totoro and the scene where the magic nuts and seeds grow with the help of Totoro).Even the English dub done by Fox isn't as bad everyone states. I've seen the Japanese version, and i'd have to say it's a mixed-bag between having Mei's voice sounds a bit too bratty for the English version, or having the Father's voice sound a bit awkward and perhaps not as caring in the Japanese version. Disney is said to be releasing a re-dub in mid-to-late 2005, so perhaps that will even out the controversy.This film may not reach the heights of other Anime classics (mainly it's double bill with Grave of the Fireflies, or Miyazaki's other masterpieces Princess Mononoke and Spirited Away), however this will definitely be high on any film lovers list, and is definitely a high water mark of it's genre.A solid 9/10, This film is next to impossible to watch without it pushing a smile out of your face."
My Neighbor Totoro,https://www.imdb.com/review/rw6226267/,"A phenomenally, enchantingly crafted piece of animation that will restore your faith in just about anything. Take a look at a world through the eyes of two young girls, Satsuki and Mei who are both desperately missing their hospitalised mother and coming to terms with it in their own unique way and, with a bit of help, from some interesting friends they find in their neighbourhood. As honest as the day is long, there's something in here for everyone if you can find a way to open your mind to it."
My Neighbor Totoro,https://www.imdb.com/review/rw1614121/,"After seeing both Chihiro (2001) and Howl's Moving Castle (2004), I instantly became a Miyazaki fan. I am especially fascinated by the mix of western and non-western mythological worlds, in which the different characters are developed. As a fan, it is IMO a must to see all of his films.My Neighbor Totoro (1988) is one of his most beautiful and charming works, and I recommend this particular piece to first-time Miyazaki-viewers as an introduction to one of the greatest storytellers in the history of cinema.While this story is simple and not as wildly imaginative as some of Miyazaki's recent works, the storyline has a slightly more emotional touch.The story is about two sisters who are moving to the country side with their father  the mother being permanently in the hospital. The story takes off, when the youngest girl unintentionally falls down into a deep ravine and finds the protector of the forest - Totoro. Together with this wonderfully, flighty and friendly forest creature, the children experience one of the most fantastical journeys, physical as well mental.If you have watched Miyazaki's latest productions you will know that his universe - social deliberated, humorous and ecological - appeals to children and adults alike. This is also most certainly the case with My Neighbor Totoro.I give this movie 9/10, as it is one of the best family films ever made."
My Neighbor Totoro,https://www.imdb.com/review/rw2327968/,"Hayao Miyazaki is a genius. Most critics and moviegoers will second that notion. My Neighbor Totoro, one of his earlier features, is evidence of that claim. On several occasions when recommending this film to friends they have asked me, ""Well, what is the movie about?"" And, well, that is mostly hard to explain. There is no set plot, structure, nor is there much conflict; the film simply follows the lives of two little girls that meet the King of the Forest, Totoro. The film is from the perspective of a child, which, in my opinion, is the core of this film's brilliance. You can't help but watch the film without being imbued with a sense of jubilant wonder, joy, and warmth. This movie is older than I am, but still feels new and original. Everything from the music to the scenery to the dialogue is top-notch. I would recommend getting the 2005 English version with Dakota and Elle Fanning, Pat Carroll and Tim Daly, though both English dubbings are great."
My Neighbor Totoro,https://www.imdb.com/review/rw0263095/,"I first saw ""My Neighbor Totoro"" when I was maybe seven.At the time, I thought that it was really boring(that was still when I liked Disney movies). Years later, when I discovered ""Princess Mononoke"" I learned that MNT was by the same director and watched it again. And I find that I appreciate this film a whole lot more now then I did when I was seven.The animation is absolutely stunning(as with all Miyazaki films)and the story is deceptively simple, told with patient, subtle attention to detail. The best example IMO is the scene where Mei falls asleep on Totoro's stomach.It's fruitless to try and describe it;you have to see it for yourself.In closing, I would just like to say that I can't wait for a decent DVD to arrive so I can view this quiet masterpiece in widescreen in Japanese with subtitles."
My Neighbor Totoro,https://www.imdb.com/review/rw1020182/,"I first watched this film in Japanese with a 12 year old translating for me and I still thought it was incredible. There are so many wonderful touches, like a tin can in the stream while the kids are fascinated by a fish, or the flying scenes (I'm convinced that Ang Lee thought of Miyazaki when he made The Hulk, just in terms of the jumping scenes) that show a curious mind at work throughout the picture. I also love the sense of magic and innocence (and the lack of violence) which pervades the movie. It is a real antidote from the Disney formula which always involves a villain being trashed at the end. This is a film about the wonder of being a child and experiencing something incredible which adults can't see but recognize nonetheless. It works for any age as well. Enjoy."
My Neighbor Totoro,https://www.imdb.com/review/rw1263922/,"What can I say ? It's a really endearing movie, and even though it's a children's movie, I found myself captivated. The story is about two children, who move to the village with their father. They come into contact with various lovable spirits/ghosts.Before watching various Miyazaki movies, my view of Japanese animation was that it was mostly full of violent animated serials, with a smear of science fiction. Seen them one, seen them all. I know that most people love to watch these type of animations. But I've never really been a big fan of these. One exception being ""Final Fantasy - The Spirits Within"".I watched this movie, because it was directed by Hayao Miyazaki. I had already seen ""Sen to Chihiro No Kamikakushi"" and "" Neko No Ongaeshi"" (thanks to these being rated in the top 250 on IMDb) and found it to be a wonderful movie. The same applies to this movie.The animation is stunning, even though it was done in 1988. I guess that's because since the entire animation is hand drawn, it doesn't get much better than this.The story is captivating, and keeps one wondering as to what will happen. I have a 2 year old niece, and when I watched the children in this movie, I was constantly thinking of how well the director has gotten into the skin of children. Their various facial expressions, cries and antics are uncanny. Many of the scenes are just magical, and I was really amazed at the creative imagination of the director and animators. Even the title song is very hummable.After watching these movies, I have now realized that the best Japanese animation is not the type that is shown on ""Cartoon Network"".A must-watch movie for all children, and adults too!"
