movie,user_review_permalink,user_review
The Little Mermaid,https://www.imdb.com/review/rw0272393/,"The mermaid herself is charming.  She is animated with real passion - and voiced with real passion too, by Jodi Benson, who provides a powerful argument that whoever provides the speaking voice should also provide the singing voice.  She is an innocent heroine but by no means a colourless one. That the prince should fall in love with her, on just seeing her and hearing her voice, is entirely credible.The same could not be said for Andersen's original mermaid, who is a very cold fish indeed, solely concerned with grabbing immortality, considering the prince as no more than a handy means to it.  It's this (and the high value placed on Christianity at the expense of decency) that makes Andersen's ending so insufferable.  Obviously, another ending had to be found; and while it must be said that the big ending Musker and Clements came up with is a weak one, it must also be said that it's an improvement.Musker and Clements still have a problem with their finales (witness `Aladdin' and `Hercules'), but they have countervailing strengths, and those strengths are most apparent here.  The songs are all exceptionally staged (the well-known `Under the Sea' actually being the least effective), the comedy is sharp and well-timed, and - more obviously here than anywhere else - they really believe in what they're doing.  They give credit to Howard Ashman for this and they could be right; whatever the reason, an air of innocence and sincerity pervades `The Little Mermaid' which makes it - and her - utterly irresistible."
The Little Mermaid,https://www.imdb.com/review/rw0272449/,"The Little Mermaid is one of the best Disney films of the 80's! It's such a wonderful film and is such a tear jerker, lol. The songs, the story, the animation, the voices, were just so wonderful and perfect. This is the film that I'm sure will go on for generations to come, I just showed it to my cousin recently, he's 6, and he just loves it as well. I remember watching this movie when I was a little girl and I just wanted a friend like Sebastian, he was so much fun, even though he's somewhat of a buzz kill, he can really get the party going. Just the whole story is a blast to watch and is so beautiful.Ariel is one of the many princesses of King Triton's mighty kingdom under the sea, but she has a different dream. She goes up constantly to the shore to collect human items and wonders what it would be like to be a human instead of a mermaid. One day when she gets into a nasty fight with her father, Ursella, an evil octopus woman who wants to take over King Triton's kingdom, grants Ariel's wish, but she can only stay human if she can get her crush, Eric, to say her name, sounds easy, right? Well, Ursella takes her voice away, but her intentions are for Ariel to fail and make sure that she takes over the kingdom.The Little Mermaid is such a fun Disney film and is a great treasure of our time. I just love the song ""Under the sea"", it's so much fun to sing and dance too, I admit it, I'm a dork, I still sing and dance to it when I see it. I highly recommend this movie for anyone, it's a true Disney classic that is so much fun, I guarantee you that you might shed a tear when Ariel says ""Daddy"", you'll see what I mean when you watch it.10/10"
The Little Mermaid,https://www.imdb.com/review/rw2947813/,"Greetings again from the darkness. The first of three true classics from the ""middle era"" of Disney animation ... along with Beauty and the Beast (1991) and The Lion King (1994) ... this 1989 version of Hans Christian Anderson's 1837 story brought musical theatre to an animated children's fairy tale. It was also the 28th Disney film, and the final to utilize hand-painted cel animation.The Blu-Ray release to celebrate the film's 25th anniversary is truly stunning in color, brightness, clarity and sound. An explosion of sight and sound occurs during the incredible cacophony of joy and cheer better known as the Best Song Oscar winner ""Under the Sea"". The calypso style was a very creative choice by musical directors Alan Menken and Howard Ashman.Of course, the star of the show is Ariel, the rebellious 16 year old mermaid who dreams of walking on the beach and dancing with the Prince. Ariel's remarkable vocals (""Part of Your World"") are provided by Jodi Benson, who beautifully captures the innocence and longing necessary for the character. Samuel E Wright is the smooth voiced Jamaican crab Sebastian, who not only takes lead on ""Under the Sea"", but also on ""Kiss the Girl"". The other standout is Pat Carroll as Ursula the Sea Witch. She is the perfect villain vs Ariel, and is quite a commentary on the actions of those who are power hungry.Written and directed by John Clements and Ron Musker, the film was a bit different for its time because of the depth of Ariel's character. This was a typical teenager going against her strict parent and dreaming of a better life. Ariel has a mind of her own and is willing to chase her dreams ... even if it's a boy from the proverbial ""other side of the tracks"" and with a Faustian negotiation. From a technical perspective, the artwork is spectacular and movements are full and fluid (sorry for the pun). This came 5 years after Ron Howard's live action Splash with Tom Hanks and Darryl Hannah. If you ever doubt the power that expert animation can possess, just compare the emotion and charm in those two.This latest Blu-Ray release has some very interesting special features. We are treated to interviews with the film's animators as well as a peek inside the Disney Animation studios, now on its third generation of animators. Much reverence is provided to The Nine Old Men ... the original group of animators hand picked by Walt Disney. The last of the nine men died in 2008, and their trainees are now mentoring the most excited new group that is kicking out some new classics like Frozen and Wreck-it Ralph. What's that word ... circle of life."
The Little Mermaid,https://www.imdb.com/review/rw0272433/,"I saw this movie when I was very young and I loved it. It had a perfect fairy-tale ending and totally followed the formula for Disney movies in a great way. It really got it's message across with catchy tunes and fun characters.On the down side, while it had a great message, it didn't stay true to what Hans Christian Andersen wrote. I hadn't read Andersen's version until very recently, but I loved it. I thought it had a much better and far more realistic message than the Disney movie. Andersen said that if you're a good person, while you may not get your reward in life, being good is it's own reward. Disney, on the other hand, said that if you risk everything for the one you love, things will work out in the end. While that's a nice message for little kids that is very unrealistic. Good people are hurt all the time.I've heard people say that if girls grow up watching this, they will learn that big breasts, a small waist, and having a man by your side are what's important in life. This movie was made the year I was born, so naturally, I grew up on it. I don't hold myself to unrealistic standards or feel like I must have a man to go on. So, while I don't know about all the other little girls out there, but Disney didn't corrupt me."
The Little Mermaid,https://www.imdb.com/review/rw4566398/,"The Little Mermaid harkens back to the simple, straightforward qualities of Disney's golden era. A classic celebrating the impulsivity of youthful love and the search for a new identity. It's a faithful and brilliant showcase for animation as an enchanting, lively medium; and ushered in a new era of masterpieces from Disney. There's certainly some nostalgia attached to my love for this film but I don't even care...it's a wonderful little movie."
The Little Mermaid,https://www.imdb.com/review/rw1369848/,"This animated film brought the Disney company out of its long slump and you can see why it spurred a comeback: there is a lot to like in this movie.It features outstanding animation: brilliant colors and beautiful scenes, along with interesting characters and pretty good songs. Frankly, I didn't care that much for the lead character, the young girl, but the little crab was the show- stealer, at least for me. He spoke with a West Indies accent and did a couple of cool musical numbers....and was easily the funniest and most-entertaining of all the characters.I have only one major complaint about this story. The message that ""parents should let the kids go,"" inferring they know best, that if you let them decide what is best, they'll live happily ever after....is irresponsible and just plain wrong. Hollywood loves to show little kids are smarter than their parents, which might sound nice to the young audience but it is a very dangerous message. Too bad, because than that this would have been a super film for all ages. It's still pretty darn good."
The Little Mermaid,https://www.imdb.com/review/rw2422417/,"The Little Mermaid is one of those films I grew up with when I was a kid - something that the whole family can watch and never really get sick of. The imagination brought into this fairy tale (despite the fact that the ending is vastly changed from the original to please the kids) is simply superb. Songs, music, characters are all terrific.While I think Beauty and the Beast stands as Disney's best animated film, The Little Mermaid is still one of the top ones to check out. A story about Aeriel - the young mermaid curious about the human world who ends up falling for Prince Eric of the human race.And all the other cute characters such as Sebastian, Flounder, not to mention a very sinister villain with the Sea Witch. It all makes for a great time and has a good deal of emotion in it too.I really miss Disney films made in this era - they were done so well and I will always be a huge fan of them. The ones nowadays - while they aren't horrible, just seem to be a bit too modern and hence don't have that magic as the old ones - probably because they focus more on doing references to other things rather than coming up with original ideas that felt fresh."
The Little Mermaid,https://www.imdb.com/review/rw0272408/,"The Little Mermaid is one of Disney's best animated motion pictures. It tells the classic Hans Christian Anderson story of a mermaid who wishes she could be human in order to capture the love of a human prince. The animation is beautiful, in fact I think this is one of Disney's most flawless films. It features lovable characters: Ariel the little mermaid is one of my favorite 'Disney girls', Sebastian the crab, Scuttle the wacky seagull, Flounder the... flounder, Triton Ariel's father the Sea King and of course prince charming- Eric. And don't think I forgot the most despised octopus of the oceans- Ursula and her two eels Flotsam and Jetsum. Great beginning and great ending... and of course a lovable story. The music is beautiful (and rightfully won the Oscar for best score and best song). The score is by Alan Menken (who also provided us with the scores of Aladdin and Beauty and the Beast). Some of the most beautiful Disney songs are in The Little Mermaid- Part of Your World, Kiss the Girl and for a little bit of dancin' Under the Sea. A movie for all ages, you will be enchanted by Ariel's world under the sea, by the wacky characters, the cruel but in a strange way lovable Ursula, the score, the songs, the story and the animation. I hope everybody has The Little Mermaid in their video collection to one day show their children and grandchildren or any youngster (or adult for that matter). You will be captured by Ariel and want to be part of her (most intriguing) world."
The Little Mermaid,https://www.imdb.com/review/rw2893948/,"This is one of the greater full length animated feature films that was made after Walt Disney. A story about Ariel the Little Mermaid, who yearns to be part of the human world and who fell in love with human Prince Eric in the process. She makes a deal with Ursula the Sea Witch and traded her voice for legs so she could rise to the surface of the waters. What follows is a romantic story in how Ariel tries to win Eric's heart without her voice and an exciting race against time to ensure Ariel remains human, otherwise, returning back to the ocean and into the evil Ursula's custody.Ron Clements and John Musker did an outstanding job in directing this movie, grasping the audience's attention at the start of the film with a musical sequence on the Prince's ship, and then a spectacular entry under the sea when we are introduced to the mermaids, helped by a powerful music score. The solid plot quickly identifies the story's main issue, Ariel, who is tired of being treated like a child by her father King Triton. The issue is then expanded as Ariel struggles to win Eric's heart when she goes to the human world while, at the same time, not knowing that Ursula has devious plans of her own to control the sea. All these plot elements and twists make this a very exciting Disney movie from start to finish.The characters are very lovable and memorable, especially Flounder, Sebastian (my favorite) and Scuttles. They added humor and spirit in the movie as they help Ariel with her issues. The music score and songs are some of cinema's best work - Alan Menken and Howard Ashman did a marvelous job. ""Under the Sea"" is a very lively and dynamic Calyso-type song and ""Part of your World"" is a moving and commanding song; Jodi Benson had the perfect voice for Ariel - very soothing and serene. And, the artwork and graphics are some of the best I have seen in an animated film.Overall, one of the best movies from Disney and remains a timeless fairytale for all ages.Grade A"
The Little Mermaid,https://www.imdb.com/review/rw3110875/,"A good family film with a cute version the story. As it is written so it is said, Disney's movie is *loosely* based on Hans Christian Andersen's story - so you cannot compare Andersen's story with Disney's film. Disney's film is a colorful tale with quite a few comical characters.I enjoyed this film quite a bit but I would have liked to have seen this movie a bit ""darker"" in tone (animation and story). Under ocean is a mysterious place - so I would have preferred this movie with more of a ""gloomy"" atmosphere and story instead of being mainly a bright place to live. Of course it's just a matter of personal preference.Yes The Little Mermaid is a wonderful film. You could make this a double feature with movies like: ""Sleeping Beauty"" or ""Beauty and the Beast"".8/10"
The Little Mermaid,https://www.imdb.com/review/rw1271479/,"''The Little Princess'' is a great movie from Disney and also one of my favorites from it. Ariel, a 16 years old mermaid,is one of the princesses of the sea with her older sisters and her dad, king Triton. The only problem is that she is unhappy with her ''under sea life'', since she always dreamed to live in the human's world and to have legs to walk.Things only get worst when Ariel starts to fall in love with Eric, a beautiful brunet prince that she rescues one day. Decided to become a human, she makes a pact with the evil Ursula and sells her voice as a payment to be with Eric: If after some days, Eric kisses her with true love, she can be a human for eternity. But if the opposite happens, she will be Ursula's slave. The only ones who knows her secret besides Ursula is Sebastian and Flounder.I think this movie is very worthwhile. The only thing to mention, is that is loosely based upon the story by Hans Christian Andersen."
The Little Mermaid,https://www.imdb.com/review/rw0272435/,"I was definitely no kid when I saw ""The Little Mermaid""; in fact, I was 20. I was thoroughly captivated by this movie - one of the last real delights from Disney's regular animation crews (before they had to get help from Pixar and Tim Burton) - and the Mouse couldn't have wished for a better movie to get them back on the proper road, animation-wise. (Of course, after this, ""Aladdin"" and ""Beauty and the Beast"" they've slipped a bit - though they're still better than DreamWorks.)Though not exactly loyal to the original story - Hans Christian Andersen was much more keen on unhappy endings - it's doubtful it would have worked as well if it had. The movie has just about everything going for it... lush animation, spirited musical numbers (this started Alan Menken's run of success for Disney, and he's surely had enough time to refresh himself by now, and for us all to forget ""Pocahontas""), wonderfully evil villain, likeable supporting players, and my all-time favourite Disney heroine, the endearing and lovely Ariel (remember the episode of ""Cheers"" when Norm said he fancied her? She got a lot of real life guys' hearts - beat that, Princess Fiona from ""Shrek"").And as a plus, the subsequent TV series (set before the movie) even managed to capture some of the spirit of the movie. But go for the original... a classic."
The Little Mermaid,https://www.imdb.com/review/rw2877376/,"Mermaid Princess Ariel wants to live up above the ocean floor in the world of humans. She makes a deal with an evil sea witch named Ursula and leaves the ocean for life on dry land. When things go array in both her beloved worlds, Ariel must enlist the help of her fish friend Flounder and crab Sebastian to set things right.It's become almost a monthly ritual to pull this out and watch it ever since my kids starred in a local stage play based on the movie.What can be said about ""The Little Mermaid"" that already hasn't been? I think its award nominations and wins speak for themselves. Boys and girls of all ages adore this treasure. As stated above, it's even found life as a stage play performed around the world by children's and adult theaters."
The Little Mermaid,https://www.imdb.com/review/rw0272430/,"Disney animated films had become somewhat second-rate by 1989 and it appeared that one of the great genres in the cinema was on life-support. But that all changed with ""The Little Mermaid"". The film is a cinematic classic that tells the story of a young mermaid princess who just wants to be human so she makes a deal with an evil sea witch to get her wish, but she loses her beautiful voice in the process and she must be kissed by her true love to get it back. A really great motion picture that has some really memorable songs in it. 5 stars out of 5."
The Little Mermaid,https://www.imdb.com/review/rw1677891/,What can I say about this movie. I grew up watching this and I don't care if I am a little girl or not I love this movie. I think it is really well done and it maybe the last of the classic Disney films. For me the best part is the songs. I love all of them and I think they are all really well done and fit into the story well. Having Sebastian being a conductor made it a little easier. I must say I still get a bit of a wave of emotion when I see King Tritan give up his daughter so she can be happy. One of my favorite scenes which amazes me every time I see it is when Sebastian decides to help Ariel. The look on Ariel's face and Sebastian's body language are amazing. I think they really were able to create a whole slew of characters with very unique characteristics and movements. I also have to say I thought the use of the accents and how none of them seemed to come from anywhere made me smile because it was silly and just cliché. This will be one of the movies that my kids will watch and will in my mind always be a classic
Aladdin,https://www.imdb.com/review/rw1485389/,"This one is another example of the Disney guys' ability of traducing even the darkest stories to the screen. Aladdin is originally one of those dark stories with complicated language and plot, but directors Clements and Musker look beyond the obstacle and, once again, produce a great animated movie for children and adults. This film is wonderful. From the beginning, when a mysterious merchant sings one of the greatest ""onde upon a time"" songs ever, passing from the romantic moment, you are so fascinated with colors, camera movements and great voices, you can't take you eyes off of the screen. Incredible characters, a strong villain, good songs and breath-taking soundtrack and scenes, it has everything a Disney classic needs to be great. And this great would not be so great if Robin Williams wasn't the genie. What a talented guy. Jonathan Freeman as Jafar is not far behind, he helps the making of the best Disney villain. The characters animation is soft and beautiful, uninterested, the way the directors like. No matter the climax concludes with a (kind of) inexpressive phrase, it's only a minimum detail, and minimum details is for Kirk Wise and Gary Trousdale (Beauty and the Beast), who seem to only care about that. Clements and Musker are a lot of steps ahead because they are the ones who inherited Walt Disney's magic. Let's hope they stay active for a good time."
Aladdin,https://www.imdb.com/review/rw1266161/,"Magic, adventures, laughs, love... This film has everything mixed, and the result is quite good! The film is about the classic tale of ""Aladdin and the magic lamp"", so the story is well known by everybody. Despite it is for children, the quality of the characters is very good, the story, though predictable and typical, results interesting and, which is more important, it males us to spend a good hour and a half. The songs (typical in Disney) never are boring, and are surprisingly well mixed with images. In addition, action scenes are well ended and most characters are very charismatic. Aladdin is sympathetic form the beginning and most secondary characters are simply perfect. The ""acting"" of the Genius is superb in his strangeness and absurd, and Yafar is well remembered as one of the ""best"" bad ones of the history of cinema. It exhales an immense aura of evilness hardly ever seen in a movie... To sum up, one of the best (maybe the best) Disney film made, which everything to have a nice afternoon with your children or just spending a nice time laughing and remembering when you were a child."
Aladdin,https://www.imdb.com/review/rw1571053/,"I can think of three quick reasons why this has remained one of the best animated movies ever: 1 - Very good, very catchy songs that still sound good 15 years later; 2 - excellent, colorful visuals; 3 - the unique humor of Robin Williams, who seems to spout a joke-a- second. In fact, you have to pay close attention to hear Williams' lines because they come so fast and furious. Actually, at times they are too fast. You hardly have time to laugh or digest what he just said when another line hits you. Williams' genie character doesn't appear on screen until after the first third of the film is over.Without all those jokes - and the great visuals that go with those gags (things popping up like Saturday morning cartoons), this would just be a routine Disney animated film. Part of the normal Disney fare includes a hero who is a good guy but a liar and a heroine who is the typical wasp-waisted beauty who is rebellious against the rules of the day. The villain is an ""Oil Can Harry"" mustached dastardly employee of the king who desires king-like powers. His scenes, however, are tempered with humor thanks to his New York City-sounding obnoxious parrot, who provides most of the movie's slapstick humor.Maybe the best attribute of this film is simply how fast it moves, meaning it's very, very entertaining."
Aladdin,https://www.imdb.com/review/rw0302756/,"Ah, Aladdin. The songs, the characters, everything!The story is this, Aladdin a poor street urchin who is tricked into getting a magic lamp for Jafar. Jafar is a royal vizer for the simple sultan who dosn't realize he too is being duped by Jafar. After Aladdin discovers he has the lamp he rubs it and POOF, all the classic Disney magic explodes on screen! Aladdin then has to learn that he has to be himself and not pretend to be others. Starring Robin Williems as the great humorous Genie, you'll laugh, you'll cry, and you will love the music. OH! Let me tell you about the music, if you can you must must MUST get the soundtrack! It maybe hard to find but it is so worth it! The music is simply great. My personal favorite is ""Prince Ali"". I give thins movie a 9 outta 10."
Aladdin,https://www.imdb.com/review/rw0302698/,"Aladdin is without a doubt one of Disney's better movies. The animation is excellent. The characters are very realistic, surprising and rare for an animated movie. The songs are very good and memorable (favorite has to ""Friend Like Me""). Many pop culture references are here and even if you do not notice them, they are made very hilarious by Robin Williams. Williams provides the comic relief which is vital to the movie's success. This is one of the best Disney movies in the last decade, if not ever."
Aladdin,https://www.imdb.com/review/rw3357279/,"The film opens with a merchant's tell-tale song, performed by the classic Robin Williams. It begins the (inaccurate, but good) story of a boy named Aladdin, who has the power to open the Cave of Wonders, a place that holds magic and wealth. We don't meet Aladdin yet, as it first introduces us to the villain of the story, the well-written ""Jafar"". Jafar is cunning and witty. He is a classic villain, with a terrifying look and an evil laugh. We are shown Jafar and another man trying to open the Cave of Wonders. Since the other man is not Aladdin, he cannot go into the cave and come out unharmed. Jafar grows angry after learning this fate, and hatches a plan to find Aladdin.Now, we center on a scraggly boy in a marketplace, stealing bread. There's the beautiful singing of Scott Weinger that immediately grabs your heart. Guards are trying to catch Aladdin for stealing. Through this song, you realize the boy is a poor orphan unable to afford food. He owns a pet monkey named Abu, who has an attitude of his own. Aladdin escapes the guards with an allusion to a magic carpet as his escape method, and lands in an alley, while the guards land in manure.Now, one may think Aladdin deserves to be caught for stealing. It's at this moment that Aladdin notices two starving children and gives his own bread to them. Abu does the same, with a little persuasion. I won't give everything away, but what I will say is that this film is something I hold very dear to my heart. Throughout the past 20+ years, it has touched the hearts of many. It's got a great musical score, amazing character development, great voice actresses and actors (including Robin Williams!), and a story that you can't forget. This movie truly is magical."
